"run.id","date","spectrum.id","sample.id","anatomical.part","panel"
202103190900,"19/03/2021","202103190900_2D3","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2D4","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2E1","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2E2","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2E3","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2E4","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2F1","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2F2","METF2_0005869","head","reference"
202103190900,"19/03/2021","202103190900_2F3","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2F4","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2G1","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2G2","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2G3","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2G4","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2H1","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2H2","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2H3","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2H4","METF2_0005879","head","reference"
202103190900,"19/03/2021","202103190900_2I1","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2I2","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2I3","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2I4","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2J1","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2J2","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2J3","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2J4","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2K1","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2K2","METF2_0005891","head","reference"
202103190900,"19/03/2021","202103190900_2K3","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_2K4","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_2L1","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_2L2","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_2L3","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_2L4","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_3A1","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_3A2","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_3A3","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_3A4","METF2_0005895","head","reference"
202103190900,"19/03/2021","202103190900_3B1","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3B2","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3B3","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3B4","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3C1","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3C2","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3C3","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3C4","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3D1","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3D2","METF2_0005907","head","reference"
202103190900,"19/03/2021","202103190900_3D3","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3D4","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3E1","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3E2","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3E3","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3E4","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3F1","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3F2","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3F3","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3F4","METF2_0005928","head","reference"
202103190900,"19/03/2021","202103190900_3G1","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3G2","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3G3","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3G4","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3H1","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3H2","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3H3","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3H4","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3I1","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3I2","METF2_0005930","head","reference"
202103190900,"19/03/2021","202103190900_3I3","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3I4","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3J1","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3J2","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3J3","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3J4","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3K1","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3K2","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3K3","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3K4","METF2_0005937","head","reference"
202103190900,"19/03/2021","202103190900_3L1","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_3L2","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_3L3","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_3L4","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_4A1","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_4A2","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_4A3","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_4A4","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_4B1","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_4B2","METF2_0005947","head","reference"
202103190900,"19/03/2021","202103190900_4B3","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4B4","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4C1","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4C2","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4C3","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4C4","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4D1","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4D2","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4D3","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4D4","METF2_0005957","head","reference"
202103190900,"19/03/2021","202103190900_4E1","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4E2","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4E3","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4E4","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4F1","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4F2","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4F3","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4F4","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4G1","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4G2","METF2_0005972","head","reference"
202103190900,"19/03/2021","202103190900_4G3","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4G4","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4H1","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4H2","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4H3","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4H4","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4I1","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4I2","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4I3","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4I4","METF2_0005983","head","reference"
202103190900,"19/03/2021","202103190900_4J1","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4J2","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4J3","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4J4","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4K1","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4K2","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4K3","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4K4","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4L1","METF2_0005992","head","reference"
202103190900,"19/03/2021","202103190900_4L2","METF2_0005992","head","reference"
202103200900,"20/03/2021","202103200900_1A1","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1A2","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1A3","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1A4","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1B1","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1B2","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1B3","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1B4","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1C1","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1C2","METF2_0005993","head","reference"
202103200900,"20/03/2021","202103200900_1C3","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1C4","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1D1","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1D2","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1D3","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1D4","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1E1","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1E2","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1E3","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1E4","METF2_0006010","head","reference"
202103200900,"20/03/2021","202103200900_1F1","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1F2","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1F3","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1F4","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1G1","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1G2","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1G3","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1G4","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1H1","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1H2","METF2_0006026","head","reference"
202103200900,"20/03/2021","202103200900_1H3","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1H4","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1I1","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1I2","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1I3","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1I4","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1J1","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1J2","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1J3","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1J4","METF2_0006042","head","reference"
202103200900,"20/03/2021","202103200900_1K1","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_1K2","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_1K3","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_1K4","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_1L1","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_1L2","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_1L3","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_1L4","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_2A1","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_2A2","METF2_0008944","head","reference"
202103200900,"20/03/2021","202103200900_2A3","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2A4","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2B1","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2B2","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2B3","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2B4","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2C1","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2C2","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2C3","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2C4","METF2_0008954","head","reference"
202103200900,"20/03/2021","202103200900_2D1","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2D2","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2D3","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2D4","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2E1","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2E2","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2E3","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2E4","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2F1","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2F2","METF2_0008962","head","reference"
202103200900,"20/03/2021","202103200900_2F3","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2F4","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2G1","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2G2","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2G3","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2G4","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2H1","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2H2","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2H3","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2H4","METF2_0008972","head","reference"
202103200900,"20/03/2021","202103200900_2I1","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2I2","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2I3","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2I4","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2J1","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2J2","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2J3","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2J4","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2K1","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2K2","METF2_0008982","head","reference"
202103200900,"20/03/2021","202103200900_2K3","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_2K4","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_2L1","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_2L2","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_2L3","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_2L4","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_3A1","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_3A2","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_3A3","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_3A4","METF2_0009003","head","reference"
202103200900,"20/03/2021","202103200900_3B1","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3B2","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3B3","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3B4","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3C1","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3C2","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3C3","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3C4","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3D1","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3D2","METF2_0009008","head","reference"
202103200900,"20/03/2021","202103200900_3D3","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3D4","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3E1","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3E2","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3E3","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3E4","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3F1","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3F2","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3F3","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3F4","METF2_0009010","head","reference"
202103200900,"20/03/2021","202103200900_3G1","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3G2","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3G3","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3G4","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3H1","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3H2","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3H3","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3H4","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3I1","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3I2","METF2_0009011","head","reference"
202103200900,"20/03/2021","202103200900_3I3","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3I4","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3J1","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3J2","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3J3","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3J4","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3K1","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3K2","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3K3","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3K4","METF2_0009013","head","reference"
202103200900,"20/03/2021","202103200900_3L1","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_3L2","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_3L3","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_3L4","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_4A1","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_4A2","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_4A3","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_4A4","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_4B1","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_4B2","METF2_0009022","head","reference"
202103200900,"20/03/2021","202103200900_4B3","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4B4","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4C1","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4C2","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4C3","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4C4","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4D1","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4D2","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4D3","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4D4","METF2_0009025","head","reference"
202103200900,"20/03/2021","202103200900_4E1","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4E2","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4E3","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4E4","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4F1","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4F2","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4F3","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4F4","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4G1","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4G2","METF2_0009043","head","reference"
202103200900,"20/03/2021","202103200900_4G3","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4G4","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4H1","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4H2","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4H3","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4H4","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4I1","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4I2","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4I3","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4I4","METF2_0009049","head","reference"
202103200900,"20/03/2021","202103200900_4J1","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4J2","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4J3","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4J4","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4K1","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4K2","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4K3","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4K4","METF2_0009063","head","reference"
202103200900,"20/03/2021","202103200900_4L1","METF2_0009063","head","reference"
202103290900,"29/03/2021","202103290900_1A1","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1A2","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1A3","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1A4","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1B1","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1B2","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1B3","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1B4","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1C1","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1C2","METF2_0009069","head","reference"
202103290900,"29/03/2021","202103290900_1C3","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1C4","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1D1","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1D2","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1D3","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1D4","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1E1","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1E2","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1E3","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1E4","METF2_0009070","head","reference"
202103290900,"29/03/2021","202103290900_1F1","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1F2","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1F3","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1F4","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1G1","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1G2","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1G3","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1G4","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1H1","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1H2","METF2_0009082","head","reference"
202103290900,"29/03/2021","202103290900_1H3","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1H4","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1I1","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1I2","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1I3","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1I4","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1J1","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1J2","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1J3","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1J4","METF2_0009092","head","reference"
202103290900,"29/03/2021","202103290900_1K1","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_1K2","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_1K3","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_1K4","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_1L1","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_1L2","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_1L3","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_1L4","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_2A1","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_2A2","METF2_0009110","head","reference"
202103290900,"29/03/2021","202103290900_2A3","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2A4","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2B1","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2B2","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2B3","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2B4","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2C1","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2C2","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2C3","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2C4","METF2_0009111","head","reference"
202103290900,"29/03/2021","202103290900_2D1","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2D2","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2D3","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2D4","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2E1","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2E2","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2E3","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2E4","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2F1","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2F2","METF2_0009114","head","reference"
202103290900,"29/03/2021","202103290900_2F3","METF2_0009121","head","reference"
